"user_id","rating","Score","Genres","Type","Episodes","Studios","Ranked","Popularity"
330986,9,7.62,"Mystery, Comedy, Demons, Supernatural, Shounen",0,25,2,1222,2023
182809,8,7.34,"Comedy, School, Seinen, Sports",0,26,69,2139,1664
186281,10,7.34,"Comedy, School, Seinen, Sports",0,26,69,2139,1664
293999,8,7.34,"Comedy, School, Seinen, Sports",0,26,69,2139,1664
14224,5,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
41304,6,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
116522,8,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
139738,5,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
188794,7,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
188850,7,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
214580,8,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
219320,5,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
228208,7,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
264722,6,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",0,13,11,4285,208
195540,10,7.71,"Mystery, Police, Psychological, Supernatural, Thriller",3,2,2,994,965
213258,7,7.71,"Mystery, Police, Psychological, Supernatural, Thriller",3,2,2,994,965
270099,5,7.71,"Mystery, Police, Psychological, Supernatural, Thriller",3,2,2,994,965
16395,9,8.28,"Game, Psychological, Thriller, Seinen",0,26,2,240,592
72629,9,8.28,"Game, Psychological, Thriller, Seinen",0,26,2,240,592
98592,8,8.28,"Game, Psychological, Thriller, Seinen",0,26,2,240,592
106747,9,8.28,"Game, Psychological, Thriller, Seinen",0,26,2,240,592
199813,8,8.28,"Game, Psychological, Thriller, Seinen",0,26,2,240,592
240382,5,8.28,"Game, Psychological, Thriller, Seinen",0,26,2,240,592
15083,7,7.26,"Action, Drama, Shounen, Sports",0,105,3,2548,5394
244337,7,7.23,"Adventure, Historical, Shounen",0,52,124,2655,5104
208755,3,6.36,"Romance, School",2,2,31,6591,4807
227907,7,6.28,"Action, Military, Sci-Fi, Space, Drama",1,1,143,6976,4579
61090,6,6.99,"Adventure, Drama, Sci-Fi, Shounen",1,1,3,3669,3768
312289,5,6.99,"Adventure, Drama, Sci-Fi, Shounen",1,1,3,3669,3768
54503,10,6.98,"Fantasy, Romance, Shoujo",1,1,3,3686,6879
219876,5,6.82,"Comedy, Drama, Shounen, Sports",0,23,8,4345,5476
82399,5,6.56,"Comedy, Supernatural, Romance, Fantasy, Josei, Shounen Ai",3,6,5,5571,4017
67943,6,5.97,"Action, Sci-Fi, Mecha",2,4,8,8325,5994
333630,9,7.21,"Action, Sci-Fi",1,1,150,2731,1609
69894,7,7.3,"Drama, Military",1,1,16,2355,2330
230862,7,7.3,"Drama, Military",1,1,16,2355,2330
278841,10,7.3,"Drama, Military",1,1,16,2355,2330
136168,8,7.6,"Comedy, Magic, Romance, Seinen, Supernatural",3,2,20,1259,3334
330524,10,8.25,"Mystery, Comedy, Psychological, Supernatural, Drama",0,13,16,263,1244
108579,9,7.65,"Comedy, Drama, Romance, Shounen Ai",0,12,12,1161,720
336687,9,7.65,"Comedy, Drama, Romance, Shounen Ai",0,12,12,1161,720
312749,7,7.09,"Comedy, Ecchi, School",2,3,129,3262,3129
207455,6,6.08,"Action, Adventure, Fantasy, Mecha, Sci-Fi",2,1,151,7895,5940
214646,7,6.08,"Action, Adventure, Fantasy, Mecha, Sci-Fi",2,1,151,7895,5940
159054,6,7.04,"Adventure, Sports",0,109,6,3511,7478
336331,7,6.42,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",2,3,101,6305,7679
176232,7,7.54,"Slice of Life, Comedy, School, Seinen",3,2,63,1448,3841
178831,9,7.54,"Slice of Life, Comedy, School, Seinen",3,2,63,1448,3841
183846,7,7.54,"Slice of Life, Comedy, School, Seinen",3,2,63,1448,3841
7797,4,6.36,"Action, Sci-Fi, Horror, Fantasy",0,12,84,6576,3196
77165,9,8.08,"Sci-Fi, Slice of Life",5,6,137,438,965
144837,8,8.08,"Sci-Fi, Slice of Life",5,6,137,438,965
153673,9,8.08,"Sci-Fi, Slice of Life",5,6,137,438,965
182974,10,8.08,"Sci-Fi, Slice of Life",5,6,137,438,965
194045,8,8.08,"Sci-Fi, Slice of Life",5,6,137,438,965
329497,9,8.08,"Sci-Fi, Slice of Life",5,6,137,438,965
31966,6,6.95,"Comedy, Romance, Slice of Life, Supernatural",3,2,25,3796,4233
143724,8,5.92,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",0,26,42,8483,9765
347619,9,7.11,"Sci-Fi, Slice of Life, Comedy, School",3,1,48,3152,5959
246244,8,7.35,"Comedy, School, Slice of Life",0,13,29,2135,1890
308109,8,7.35,"Comedy, School, Slice of Life",0,13,29,2135,1890
189735,9,7.93,"Comedy, Parody, School, Shounen",0,13,63,636,1282
322741,9,7.93,"Comedy, Parody, School, Shounen",0,13,63,636,1282
16463,8,7.18,"Comedy, Ecchi, Harem, Parody, Romance",0,13,7,2869,1396
29476,7,7.18,"Comedy, Ecchi, Harem, Parody, Romance",0,13,7,2869,1396
158251,5,7.18,"Comedy, Ecchi, Harem, Parody, Romance",0,13,7,2869,1396
226510,6,7.18,"Comedy, Ecchi, Harem, Parody, Romance",0,13,7,2869,1396
254791,3,7.18,"Comedy, Ecchi, Harem, Parody, Romance",0,13,7,2869,1396
351361,5,7.19,"Adventure, Comedy, Fantasy",0,12,11,2796,1355
248426,7,7.16,"Action, Drama, Military, Sci-Fi",0,13,75,2941,2164
328822,8,7.19,"Ecchi, Comedy, Harem, Romance",2,1,72,2828,3073
285333,7,7.28,"Mecha, Military, Sci-Fi, Space",2,12,152,2452,6914
226011,4,5.91,"Space, Horror, Sci-Fi",1,1,8,8507,6289
20314,5,6.59,"Magic, Romance, Comedy",3,3,31,5409,6349
1021,8,7.14,"Action, Fantasy, Game, Sci-Fi",1,1,153,3008,3016
192989,7,6.67,"Sci-Fi, Adventure, Mecha",0,39,6,5039,8499
8211,2,1.85,"Sci-Fi, Mecha",2,1,72,11049,3305
97449,2,1.85,"Sci-Fi, Mecha",2,1,72,11049,3305
264122,1,1.85,"Sci-Fi, Mecha",2,1,72,11049,3305
270073,10,8.53,"Sci-Fi, Slice of Life, Fantasy, Shounen",0,13,31,89,1415
292433,4,8.53,"Sci-Fi, Slice of Life, Fantasy, Shounen",0,13,31,89,1415
191761,7,7.16,"Adventure, Comedy, Drama, Romance, Fantasy, Josei",0,10,12,2944,2791
284946,8,7.16,"Adventure, Comedy, Drama, Romance, Fantasy, Josei",0,10,12,2944,2791
304572,8,7.16,"Adventure, Comedy, Drama, Romance, Fantasy, Josei",0,10,12,2944,2791
283718,9,7.06,"Harem, Romance, School",0,12,34,3397,1572
22561,6,6.95,"Drama, Romance",2,4,77,3821,3211
105098,5,5.62,"Comedy, Parody, Magic, Ecchi",2,1,38,9359,2590
353395,6,5.62,"Comedy, Parody, Magic, Ecchi",2,1,38,9359,2590
23171,10,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
60588,9,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
145433,7,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
171928,8,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
175836,7,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
196451,8,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
203292,10,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
349091,7,7.32,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",0,6,22,2258,971
6364,7,7.38,"Action, Adventure, Comedy, Mecha, Sci-Fi",3,1,92,1978,2640
31771,7,7.38,"Action, Adventure, Comedy, Mecha, Sci-Fi",3,1,92,1978,2640
110009,3,7.38,"Action, Adventure, Comedy, Mecha, Sci-Fi",3,1,92,1978,2640
262777,9,6.92,"Action, Demons, Fantasy, Historical, Shoujo, Supernatural",0,13,12,3910,2190
214041,9,6.58,"Action, Sci-Fi, Super Power",0,26,136,5500,1813
232534,4,6.58,"Action, Sci-Fi, Super Power",0,26,136,5500,1813
26775,9,7.47,"Harem, Music, Romance, School, Shoujo",3,1,72,1684,3545
26543,8,6.94,"Action, Sci-Fi",0,24,11,3833,1752
289422,6,6.94,"Action, Sci-Fi",0,24,11,3833,1752
193803,7,7.49,"Drama, Fantasy, Psychological, Supernatural, Thriller",0,12,5,1594,1703
225935,6,7.49,"Drama, Fantasy, Psychological, Supernatural, Thriller",0,12,5,1594,1703
269984,5,7.49,"Drama, Fantasy, Psychological, Supernatural, Thriller",0,12,5,1594,1703
40372,8,7.05,"Action, Horror, Sci-Fi",1,1,21,3440,2987
290954,8,7.05,"Action, Horror, Sci-Fi",1,1,21,3440,2987
36812,8,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
53539,8,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
89852,6,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
148902,6,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
178933,10,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
283241,6,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
344848,7,7.07,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",0,26,22,3337,245
145429,9,6.85,"Romance, School, Shoujo Ai",5,1,20,4232,3117
227281,8,6.85,"Romance, School, Shoujo Ai",5,1,20,4232,3117
24156,5,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
35104,9,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
42628,10,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
51828,10,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
60282,10,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
107770,10,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
119909,8,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
154273,8,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",0,13,12,3546,254
105404,8,6.59,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",0,12,31,5450,2674
213478,8,7.6,"Adventure, Psychological, Fantasy",3,1,7,1287,2854
264615,6,7.24,"Comedy, Romance",0,12,129,2612,1234
74858,7,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
136969,8,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
151987,9,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
171951,10,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
185798,4,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
209722,4,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
234633,8,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
318336,6,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
320965,8,7.56,"Comedy, Romance, School, Shoujo",0,24,154,1405,472
205885,5,6.97,"Adventure",0,21,22,3731,6203
50881,7,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
77901,9,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
160227,8,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
206751,10,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
258326,8,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
266252,6,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
295739,6,6.46,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",0,12,22,6106,713
240587,4,5.28,"Action, Martial Arts, Super Power, Seinen",2,1,143,10176,9359
352478,6,6.16,"Comedy, Drama, Shoujo",2,1,27,7517,7678
45603,10,7.76,"Slice of Life, Comedy, Police",0,373,4,894,4529
38098,9,7.92,"Action, Space, Mecha, Romance, Military, Music, Sci-Fi",0,25,45,652,1141
155069,8,7.92,"Action, Space, Mecha, Romance, Military, Music, Sci-Fi",0,25,45,652,1141
47123,10,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
52671,8,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
72064,8,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
73635,8,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
84647,10,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
88437,9,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
95961,5,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
97270,8,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
102424,10,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
150645,6,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
173781,7,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
178637,6,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
185408,8,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
237134,8,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
248620,7,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
265641,9,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
270471,9,7.88,"Action, Fantasy, Comedy, Supernatural, Shounen",0,51,1,700,43
185664,8,7.22,"Action, Comedy, Fantasy",2,3,155,2682,3791
352842,7,7.2,"Action, Adventure, Fantasy, Magic",0,26,156,2787,1821
25377,6,7.71,"Action, Adventure, Horror, Shounen, Vampire",1,1,55,1000,2403
251616,7,7.71,"Action, Adventure, Horror, Shounen, Vampire",1,1,55,1000,2403
194546,5,6.85,"Comedy, Fantasy, Harem, Romance, Shoujo",0,13,120,4240,2816
186841,7,6.58,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",2,3,157,5494,5641
13355,9,7.44,"Mystery, Comedy, Psychological, Supernatural, Thriller",2,5,12,1767,948
183539,7,7.44,"Mystery, Comedy, Psychological, Supernatural, Thriller",2,5,12,1767,948
306519,8,7.44,"Mystery, Comedy, Psychological, Supernatural, Thriller",2,5,12,1767,948
63440,9,6.95,"Action, Mecha, Sci-Fi",0,24,11,3831,2580
94889,7,6.95,"Action, Mecha, Sci-Fi",0,24,11,3831,2580
339111,8,6.95,"Action, Mecha, Sci-Fi",0,24,11,3831,2580
15206,6,6.97,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",0,12,34,3749,2579
167463,6,6.97,"Comedy, Ecchi, Fantasy, Romance, School, Supernatural",0,12,34,3749,2579
207320,5,7.29,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen",0,26,5,2409,1007
162458,8,6.99,"Action, Shounen Ai, Supernatural",0,24,7,3687,2208
53915,5,7,"Action, Ecchi, Magic, Military, Sci-Fi",0,12,11,3650,1019
221898,4,7.12,"Action, Magic, Fantasy, School, Shoujo",0,48,3,3113,5492
51031,8,8.17,"Adventure, Mystery, Romance, Sci-Fi",0,12,2,339,1270
256610,8,8.17,"Adventure, Mystery, Romance, Sci-Fi",0,12,2,339,1270
341600,8,8.17,"Adventure, Mystery, Romance, Sci-Fi",0,12,2,339,1270
75033,6,8.14,"Music, Comedy, Seinen",2,12,98,372,847
182356,9,8.14,"Music, Comedy, Seinen",2,12,98,372,847
210796,8,8.14,"Music, Comedy, Seinen",2,12,98,372,847
212124,8,8.14,"Music, Comedy, Seinen",2,12,98,372,847
269705,9,8.14,"Music, Comedy, Seinen",2,12,98,372,847
284230,7,8.14,"Music, Comedy, Seinen",2,12,98,372,847
309653,7,8.14,"Music, Comedy, Seinen",2,12,98,372,847
320121,10,8.14,"Music, Comedy, Seinen",2,12,98,372,847
4139,4,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
93720,9,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
175759,6,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
219735,10,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
289501,6,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
290333,6,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
326167,2,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
326379,9,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",0,12,5,1919,360
188780,9,7.65,"Mystery, Psychological, Supernatural",0,26,12,1161,1553
185254,8,6.36,"Fantasy, Kids",1,1,72,6599,9850
11252,7,7.53,"Comedy, Romance, Shoujo",0,25,32,1483,627
254476,10,7.53,"Comedy, Romance, Shoujo",0,25,32,1483,627
260833,7,7.53,"Comedy, Romance, Shoujo",0,25,32,1483,627
293323,9,7.53,"Comedy, Romance, Shoujo",0,25,32,1483,627
352921,8,7.82,"School, Shoujo, Shoujo Ai, Slice of Life",0,13,12,797,3810
182049,5,5.91,"Comedy, Romance, School",2,1,38,8497,2373
59494,8,7.84,"Action, Mystery, Supernatural, Romance, Thriller",1,1,48,760,785
131062,9,7.84,"Action, Mystery, Supernatural, Romance, Thriller",1,1,48,760,785
331534,8,7.84,"Action, Mystery, Supernatural, Romance, Thriller",1,1,48,760,785
342762,8,7.84,"Action, Mystery, Supernatural, Romance, Thriller",1,1,48,760,785
32453,7,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
52976,7,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
100892,7,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
169623,6,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
195468,8,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
307597,8,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
347203,8,8.07,"Action, Mystery, Supernatural, Drama, Thriller",1,1,48,452,828
2910,9,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
4969,10,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
120216,10,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
177877,10,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
213137,10,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
216450,7,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
244793,7,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
278555,8,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
344020,7,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,184,379
15255,8,7.59,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,1314,531
89696,8,7.59,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,1314,531
151317,8,7.59,"Action, Sci-Fi, Psychological, Drama, Mecha",1,1,144,1314,531
24833,6,7.31,"Sports, Shounen",3,1,3,2294,2450
142727,9,6.65,"Fantasy",1,1,3,5115,9481
64807,9,6.91,"Historical, Drama, Romance, Shoujo",1,1,72,3979,7899
15195,9,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
22490,8,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
166997,9,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
183842,8,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
196138,8,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
213490,8,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
222853,8,8.15,"Action, Comedy, Historical, Mystery, Supernatural",3,3,77,355,969
32920,10,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",0,25,0,403,1167
97809,10,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",0,25,0,403,1167
205241,9,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",0,25,0,403,1167
289801,8,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",0,25,0,403,1167
314568,7,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",0,25,0,403,1167
251948,7,6.12,"Kids, Adventure, Historical, Sci-Fi",0,26,101,7711,10632
20168,6,7.21,"Comedy, Parody",3,3,5,2717,2559
170837,7,7.32,"Comedy, School, Shounen, Supernatural",0,13,158,2265,1076
230237,6,7.32,"Comedy, School, Shounen, Supernatural",0,13,158,2265,1076
289912,7,7.32,"Comedy, School, Shounen, Supernatural",0,13,158,2265,1076
152731,8,7.42,"Action, Game, Shounen",0,154,4,1852,1368
192709,8,7.42,"Action, Game, Shounen",0,154,4,1852,1368
26690,10,7.46,"Action, Sci-Fi, Comedy",0,13,136,1701,1656
76599,8,7.46,"Action, Sci-Fi, Comedy",0,13,136,1701,1656
103256,9,7.46,"Action, Sci-Fi, Comedy",0,13,136,1701,1656
132540,8,7.46,"Action, Sci-Fi, Comedy",0,13,136,1701,1656
141558,6,5.73,"Adventure",1,1,159,9064,9166
219202,6,5.83,"Action, Music",4,1,98,8755,5844
82699,6,7.32,"Comedy, Romance, School, Shounen",2,2,10,2264,2114
258252,9,7.32,"Comedy, Romance, School, Shounen",2,2,10,2264,2114
283874,9,7.32,"Comedy, Romance, School, Shounen",2,2,10,2264,2114
347424,8,7.32,"Comedy, Romance, School, Shounen",2,2,10,2264,2114
79007,6,6.93,"Action, Adventure, Fantasy, Kids",1,1,15,3879,1881
253165,7,6.93,"Action, Adventure, Fantasy, Kids",1,1,15,3879,1881
52603,5,7.29,"Adventure, Comedy, Fantasy",0,13,5,2378,2851
269468,7,7.29,"Adventure, Comedy, Fantasy",0,13,5,2378,2851
238966,8,7.34,"Action, Comedy, Supernatural, Shounen",0,51,89,2182,2555
10745,6,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
34131,8,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
74901,8,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
123212,9,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
196325,6,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
210500,7,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
214132,8,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
266918,9,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
305437,9,8,"Drama, Romance, School, Slice of Life",3,1,26,534,569
63643,4,7.13,"Action, Comedy, Ecchi, Harem, Super Power",0,12,28,3066,419
169611,6,7.13,"Action, Comedy, Ecchi, Harem, Super Power",0,12,28,3066,419
230434,9,7.13,"Action, Comedy, Ecchi, Harem, Super Power",0,12,28,3066,419
60491,7,6.95,"Comedy, Ecchi, School, Seinen",3,1,72,3826,6081
11249,8,7.81,"Adventure, Comedy, Demons, Fantasy, Shoujo",0,39,12,814,3062
37116,8,7.81,"Adventure, Comedy, Demons, Fantasy, Shoujo",0,39,12,814,3062
196,9,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
46986,9,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
50754,9,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
55237,8,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
71002,9,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
71312,8,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
168049,10,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
177755,7,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
223089,10,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
251205,7,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
321043,9,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",0,13,77,204,325
273448,9,7.01,"Action, Comedy, Horror, Supernatural, Vampire, Shounen",3,1,2,3622,4861
118548,9,7.85,"Action, Adventure",0,22,46,744,1001
293143,9,7.85,"Action, Adventure",0,22,46,744,1001
221783,9,6.98,"Action, Adventure, Martial Arts",2,6,160,3711,3321
68835,8,7.97,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",1,1,2,577,1283
99167,7,7.97,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",1,1,2,577,1283
234733,9,8.17,"Action, Comedy, Mecha",1,1,92,343,1132
326025,8,8.17,"Action, Comedy, Mecha",1,1,92,343,1132
40951,2,7.15,"Comedy",3,1,8,2965,2209
281845,4,7.15,"Comedy",3,1,8,2965,2209
31063,8,6.82,"Action, Adventure, Historical, Supernatural, Samurai",0,13,19,4340,2084
247955,8,6.82,"Action, Adventure, Historical, Supernatural, Samurai",0,13,19,4340,2084
104197,9,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1,1,3,342,862
206003,7,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1,1,3,342,862
216471,9,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1,1,3,342,862
286215,8,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1,1,3,342,862
159390,9,7.88,"Comedy, Parody, Romance, School, Shounen",2,2,11,699,2358
213742,9,6.88,"Comedy, Ecchi, Romance",2,2,72,4131,6078
228247,8,7.69,"Action, Military, Sci-Fi, Adventure",5,26,1,1055,1234
294393,9,7.69,"Action, Military, Sci-Fi, Adventure",5,26,1,1055,1234
300126,7,7.69,"Action, Military, Sci-Fi, Adventure",5,26,1,1055,1234
347424,8,7.69,"Action, Military, Sci-Fi, Adventure",5,26,1,1055,1234
5045,9,8.96,"Slice of Life, Comedy, Supernatural, Drama, Romance",0,24,26,13,84
